"","X","ActiveScreener.Id","Time.of.Screening","Title","Authors","question","answers"
"2899","4118","8720385","02/26/2022 15:39:41","Mitochondrial Genetic Background Modifies the Relationship between Traffic-Related Air Pollution Exposure and Systemic Biomarkers of Inflammation","Wittkopp, S, Staimer, N, Tjoa, T  et al.","Answers09","TOX"
"2900","4119","8720385","02/26/2022 15:39:41","Mitochondrial Genetic Background Modifies the Relationship between Traffic-Related Air Pollution Exposure and Systemic Biomarkers of Inflammation","Wittkopp, S, Staimer, N, Tjoa, T  et al.","Answers10","CC"
"2901","4119","8720385","02/26/2022 15:39:41","Mitochondrial Genetic Background Modifies the Relationship between Traffic-Related Air Pollution Exposure and Systemic Biomarkers of Inflammation","Wittkopp, S, Staimer, N, Tjoa, T  et al.","Answers10","PAH"
"2902","4119","8720385","02/26/2022 15:39:41","Mitochondrial Genetic Background Modifies the Relationship between Traffic-Related Air Pollution Exposure and Systemic Biomarkers of Inflammation","Wittkopp, S, Staimer, N, Tjoa, T  et al.","Answers10","COX"
"2903","4119","8720385","02/26/2022 15:39:41","Mitochondrial Genetic Background Modifies the Relationship between Traffic-Related Air Pollution Exposure and Systemic Biomarkers of Inflammation","Wittkopp, S, Staimer, N, Tjoa, T  et al.","Answers10","PM"
"2904","4122","8720385","02/26/2022 15:39:41","Mitochondrial Genetic Background Modifies the Relationship between Traffic-Related Air Pollution Exposure and Systemic Biomarkers of Inflammation","Wittkopp, S, Staimer, N, Tjoa, T  et al.","Answers13","NAM"
"2905","4124","8720383","10/26/2021 21:13:32","Impact of primary and secondary organic sources on the oxidative potential of quasi-ultrafine particles (PM0.25) at three contrasting locations in the Los Angeles Basin","Saffari, A, Hasheminassab, S, Wang, DB  et al.","Answers02","ACP"
"2906","4131","8720383","10/26/2021 21:13:32","Impact of primary and secondary organic sources on the oxidative potential of quasi-ultrafine particles (PM0.25) at three contrasting locations in the Los Angeles Basin","Saffari, A, Hasheminassab, S, Wang, DB  et al.","Answers09","TOX"
"2907","4131","8720383","10/26/2021 21:13:32","Impact of primary and secondary organic sources on the oxidative potential of quasi-ultrafine particles (PM0.25) at three contrasting locations in the Los Angeles Basin","Saffari, A, Hasheminassab, S, Wang, DB  et al.","Answers09","MET"
"2908","4131","8720383","10/26/2021 21:13:32","Impact of primary and secondary organic sources on the oxidative potential of quasi-ultrafine particles (PM0.25) at three contrasting locations in the Los Angeles Basin","Saffari, A, Hasheminassab, S, Wang, DB  et al.","Answers09","CON"
"2909","4132","8720383","10/26/2021 21:13:32","Impact of primary and secondary organic sources on the oxidative potential of quasi-ultrafine particles (PM0.25) at three contrasting locations in the Los Angeles Basin","Saffari, A, Hasheminassab, S, Wang, DB  et al.","Answers10","CC"
"2910","4132","8720383","10/26/2021 21:13:32","Impact of primary and secondary organic sources on the oxidative potential of quasi-ultrafine particles (PM0.25) at three contrasting locations in the Los Angeles Basin","Saffari, A, Hasheminassab, S, Wang, DB  et al.","Answers10","VOC"
"2911","4132","8720383","10/26/2021 21:13:32","Impact of primary and secondary organic sources on the oxidative potential of quasi-ultrafine particles (PM0.25) at three contrasting locations in the Los Angeles Basin","Saffari, A, Hasheminassab, S, Wang, DB  et al.","Answers10","HM"
"2912","4132","8720383","10/26/2021 21:13:32","Impact of primary and secondary organic sources on the oxidative potential of quasi-ultrafine particles (PM0.25) at three contrasting locations in the Los Angeles Basin","Saffari, A, Hasheminassab, S, Wang, DB  et al.","Answers10","O3"
"2913","4135","8720383","10/26/2021 21:13:32","Impact of primary and secondary organic sources on the oxidative potential of quasi-ultrafine particles (PM0.25) at three contrasting locations in the Los Angeles Basin","Saffari, A, Hasheminassab, S, Wang, DB  et al.","Answers13","NAM"
"2914","4142","8720382","11/02/2021 15:16:06","Characterization of water-insoluble oxidative potential of PM2.5 using the dithiothreitol assay","Gao, D, Mulholland, JA, Russell, AG  et al.","Answers07","ICE"
"2915","4142","8720382","11/02/2021 15:16:06","Characterization of water-insoluble oxidative potential of PM2.5 using the dithiothreitol assay","Gao, D, Mulholland, JA, Russell, AG  et al.","Answers07","DOM"
"2916","4144","8720382","11/02/2021 15:16:06","Characterization of water-insoluble oxidative potential of PM2.5 using the dithiothreitol assay","Gao, D, Mulholland, JA, Russell, AG  et al.","Answers09","CON"
"2917","4145","8720382","11/02/2021 15:16:06","Characterization of water-insoluble oxidative potential of PM2.5 using the dithiothreitol assay","Gao, D, Mulholland, JA, Russell, AG  et al.","Answers10","PM"
"2918","4145","8720382","11/02/2021 15:16:06","Characterization of water-insoluble oxidative potential of PM2.5 using the dithiothreitol assay","Gao, D, Mulholland, JA, Russell, AG  et al.","Answers10","CC"
"2919","4145","8720382","11/02/2021 15:16:06","Characterization of water-insoluble oxidative potential of PM2.5 using the dithiothreitol assay","Gao, D, Mulholland, JA, Russell, AG  et al.","Answers10","HM"
"2920","4148","8720382","11/02/2021 15:16:06","Characterization of water-insoluble oxidative potential of PM2.5 using the dithiothreitol assay","Gao, D, Mulholland, JA, Russell, AG  et al.","Answers13","United States"
"2921","4150","8720381","11/10/2021 19:27:54","Oxidative potential of fine ambient particles in various environments","Borlaza, LJS, Cosep, EMR, Kim, S  et al.","Answers02","SPD"
"2922","4154","8720381","11/10/2021 19:27:54","Oxidative potential of fine ambient particles in various environments","Borlaza, LJS, Cosep, EMR, Kim, S  et al.","Answers06","EPR"
"2923","4155","8720381","11/10/2021 19:27:54","Oxidative potential of fine ambient particles in various environments","Borlaza, LJS, Cosep, EMR, Kim, S  et al.","Answers07","ICE"
"2924","4155","8720381","11/10/2021 19:27:54","Oxidative potential of fine ambient particles in various environments","Borlaza, LJS, Cosep, EMR, Kim, S  et al.","Answers07","TRA"
"2925","4157","8720381","11/10/2021 19:27:54","Oxidative potential of fine ambient particles in various environments","Borlaza, LJS, Cosep, EMR, Kim, S  et al.","Answers09","CON"
"2926","4158","8720381","11/10/2021 19:27:54","Oxidative potential of fine ambient particles in various environments","Borlaza, LJS, Cosep, EMR, Kim, S  et al.","Answers10","AC"
"2927","4158","8720381","11/10/2021 19:27:54","Oxidative potential of fine ambient particles in various environments","Borlaza, LJS, Cosep, EMR, Kim, S  et al.","Answers10","CC"
"2928","4158","8720381","11/10/2021 19:27:54","Oxidative potential of fine ambient particles in various environments","Borlaza, LJS, Cosep, EMR, Kim, S  et al.","Answers10","HM"
"2929","4161","8720381","11/10/2021 19:27:54","Oxidative potential of fine ambient particles in various environments","Borlaza, LJS, Cosep, EMR, Kim, S  et al.","Answers13","Philippines"
"2930","4161","8720381","11/10/2021 19:27:54","Oxidative potential of fine ambient particles in various environments","Borlaza, LJS, Cosep, EMR, Kim, S  et al.","Answers13","ASI"
"2931","4163","8720380","02/18/2022 14:38:27","Simulation of the transition metal-based cumulative oxidative potential in East Asia and its emission sources in Japan","Kajino, M, Hagino, H, Fujitani, Y  et al.","Answers02","MOA"
"2932","4163","8720380","02/18/2022 14:38:27","Simulation of the transition metal-based cumulative oxidative potential in East Asia and its emission sources in Japan","Kajino, M, Hagino, H, Fujitani, Y  et al.","Answers02","ACP"
"2933","4168","8720380","02/18/2022 14:38:27","Simulation of the transition metal-based cumulative oxidative potential in East Asia and its emission sources in Japan","Kajino, M, Hagino, H, Fujitani, Y  et al.","Answers07","NEE"
"2934","4168","8720380","02/18/2022 14:38:27","Simulation of the transition metal-based cumulative oxidative potential in East Asia and its emission sources in Japan","Kajino, M, Hagino, H, Fujitani, Y  et al.","Answers07","ICE"
"2935","4168","8720380","02/18/2022 14:38:27","Simulation of the transition metal-based cumulative oxidative potential in East Asia and its emission sources in Japan","Kajino, M, Hagino, H, Fujitani, Y  et al.","Answers07","OT07"
"2936","4168","8720380","02/18/2022 14:38:27","Simulation of the transition metal-based cumulative oxidative potential in East Asia and its emission sources in Japan","Kajino, M, Hagino, H, Fujitani, Y  et al.","Answers07","DOM"
"2937","4168","8720380","02/18/2022 14:38:27","Simulation of the transition metal-based cumulative oxidative potential in East Asia and its emission sources in Japan","Kajino, M, Hagino, H, Fujitani, Y  et al.","Answers07","BBN"
"2938","4168","8720380","02/18/2022 14:38:27","Simulation of the transition metal-based cumulative oxidative potential in East Asia and its emission sources in Japan","Kajino, M, Hagino, H, Fujitani, Y  et al.","Answers07","POW"
"2939","4169","8720380","02/18/2022 14:38:27","Simulation of the transition metal-based cumulative oxidative potential in East Asia and its emission sources in Japan","Kajino, M, Hagino, H, Fujitani, Y  et al.","Answers08","ICE08"
"2940","4170","8720380","02/18/2022 14:38:27","Simulation of the transition metal-based cumulative oxidative potential in East Asia and its emission sources in Japan","Kajino, M, Hagino, H, Fujitani, Y  et al.","Answers09","CHE"
"2941","4170","8720380","02/18/2022 14:38:27","Simulation of the transition metal-based cumulative oxidative potential in East Asia and its emission sources in Japan","Kajino, M, Hagino, H, Fujitani, Y  et al.","Answers09","COM"
"2942","4170","8720380","02/18/2022 14:38:27","Simulation of the transition metal-based cumulative oxidative potential in East Asia and its emission sources in Japan","Kajino, M, Hagino, H, Fujitani, Y  et al.","Answers09","MET"
"2943","4171","8720380","02/18/2022 14:38:27","Simulation of the transition metal-based cumulative oxidative potential in East Asia and its emission sources in Japan","Kajino, M, Hagino, H, Fujitani, Y  et al.","Answers10","HM"
"2944","4174","8720380","02/18/2022 14:38:27","Simulation of the transition metal-based cumulative oxidative potential in East Asia and its emission sources in Japan","Kajino, M, Hagino, H, Fujitani, Y  et al.","Answers13","Japan"
"2945","4175","8720379","03/02/2022 19:10:30","Murine pulmonary inflammatory responses following instillation of size-fractionated ambient particulate matter","Dick, CAJ, Singh, P, Daniels, M  et al.","Answers01","PUB"
"2946","4176","8720379","03/02/2022 19:10:30","Murine pulmonary inflammatory responses following instillation of size-fractionated ambient particulate matter","Dick, CAJ, Singh, P, Daniels, M  et al.","Answers02","EXA"
"2947","4177","8720379","03/02/2022 19:10:30","Murine pulmonary inflammatory responses following instillation of size-fractionated ambient particulate matter","Dick, CAJ, Singh, P, Daniels, M  et al.","Answers03","AMB"
"2948","4178","8720379","03/02/2022 19:10:30","Murine pulmonary inflammatory responses following instillation of size-fractionated ambient particulate matter","Dick, CAJ, Singh, P, Daniels, M  et al.","Answers04","ECO"
"2949","4183","8720379","03/02/2022 19:10:30","Murine pulmonary inflammatory responses following instillation of size-fractionated ambient particulate matter","Dick, CAJ, Singh, P, Daniels, M  et al.","Answers09","TOX"
"2950","4183","8720379","03/02/2022 19:10:30","Murine pulmonary inflammatory responses following instillation of size-fractionated ambient particulate matter","Dick, CAJ, Singh, P, Daniels, M  et al.","Answers09","CHE"
"2951","4183","8720379","03/02/2022 19:10:30","Murine pulmonary inflammatory responses following instillation of size-fractionated ambient particulate matter","Dick, CAJ, Singh, P, Daniels, M  et al.","Answers09","PHM"
"2952","4184","8720379","03/02/2022 19:10:30","Murine pulmonary inflammatory responses following instillation of size-fractionated ambient particulate matter","Dick, CAJ, Singh, P, Daniels, M  et al.","Answers10","BIO"
"2953","4184","8720379","03/02/2022 19:10:30","Murine pulmonary inflammatory responses following instillation of size-fractionated ambient particulate matter","Dick, CAJ, Singh, P, Daniels, M  et al.","Answers10","HM"
"2954","4187","8720379","03/02/2022 19:10:30","Murine pulmonary inflammatory responses following instillation of size-fractionated ambient particulate matter","Dick, CAJ, Singh, P, Daniels, M  et al.","Answers13","NAM"
"2955","4189","8720378","11/24/2021 15:23:24","The oxidative potential of PM2.5 exposures from indoor and outdoor sources in rural China","Secrest, MH, Schauer, JJ, Carter, EM  et al.","Answers02","ACP"
"2956","4190","8720378","11/24/2021 15:23:24","The oxidative potential of PM2.5 exposures from indoor and outdoor sources in rural China","Secrest, MH, Schauer, JJ, Carter, EM  et al.","Answers03","IND"
"2957","4192","8720378","11/24/2021 15:23:24","The oxidative potential of PM2.5 exposures from indoor and outdoor sources in rural China","Secrest, MH, Schauer, JJ, Carter, EM  et al.","Answers05","CEL"
"2958","4193","8720378","11/24/2021 15:23:24","The oxidative potential of PM2.5 exposures from indoor and outdoor sources in rural China","Secrest, MH, Schauer, JJ, Carter, EM  et al.","Answers06","DCFH"
"2959","4194","8720378","11/24/2021 15:23:24","The oxidative potential of PM2.5 exposures from indoor and outdoor sources in rural China","Secrest, MH, Schauer, JJ, Carter, EM  et al.","Answers07","DOM"
"2960","4196","8720378","11/24/2021 15:23:24","The oxidative potential of PM2.5 exposures from indoor and outdoor sources in rural China","Secrest, MH, Schauer, JJ, Carter, EM  et al.","Answers09","TOX"
"2961","4196","8720378","11/24/2021 15:23:24","The oxidative potential of PM2.5 exposures from indoor and outdoor sources in rural China","Secrest, MH, Schauer, JJ, Carter, EM  et al.","Answers09","CHE"
"2962","4196","8720378","11/24/2021 15:23:24","The oxidative potential of PM2.5 exposures from indoor and outdoor sources in rural China","Secrest, MH, Schauer, JJ, Carter, EM  et al.","Answers09","CON"
"2963","4197","8720378","11/24/2021 15:23:24","The oxidative potential of PM2.5 exposures from indoor and outdoor sources in rural China","Secrest, MH, Schauer, JJ, Carter, EM  et al.","Answers10","HM"
"2964","4197","8720378","11/24/2021 15:23:24","The oxidative potential of PM2.5 exposures from indoor and outdoor sources in rural China","Secrest, MH, Schauer, JJ, Carter, EM  et al.","Answers10","BIE"
